Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","040","Austria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2014","2014","100 g/An","231","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2015","2015","100 g/An","216","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2016","2016","100 g/An","214","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2017","2017","100 g/An","227","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2018","2018","100 g/An","211","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2019","2019","100 g/An","208","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2020","2020","100 g/An","208","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2021","2021","100 g/An","208","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2000","2000","kg/ha","38431.1","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2001","2001","kg/ha","40500.1","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2002","2002","kg/ha","41954.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2003","2003","kg/ha","37718.6","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2004","2004","kg/ha","40853.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2005","2005","kg/ha","40040.2","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2006","2006","kg/ha","38332.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2007","2007","kg/ha","36401.9","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2008","2008","kg/ha","36165","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2009","2009","kg/ha","38843","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2010","2010","kg/ha","39104.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2011","2011","kg/ha","43635.1","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2012","2012","kg/ha","41137.7","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2013","2013","kg/ha","38134.1","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2014","2014","kg/ha","43350","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2015","2015","kg/ha","35827.5","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2016","2016","kg/ha","35611.3","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2017","2017","kg/ha","33734.4","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2018","2018","kg/ha","33290.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2019","2019","kg/ha","35150.8","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2020","2020","kg/ha","36767","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5412","Yield","F1735","Vegetables Primary","2021","2021","kg/ha","37526.4","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2000","2000","kg/ha","6874.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2001","2001","kg/ha","7159.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2002","2002","kg/ha","7548.5","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2003","2003","kg/ha","6637.7","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2004","2004","kg/ha","7869.7","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2005","2005","kg/ha","7547.8","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2006","2006","kg/ha","7495.7","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2007","2007","kg/ha","7705.1","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2008","2008","kg/ha","6000.1","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2009","2009","kg/ha","8390.6","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2010","2010","kg/ha","9145.7","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2011","2011","kg/ha","7695.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2012","2012","kg/ha","7823.5","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2013","2013","kg/ha","8325.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2014","2014","kg/ha","8473.9","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2015","2015","kg/ha","8982.1","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2016","2016","kg/ha","6237.1","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2017","2017","kg/ha","8416.4","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2018","2018","kg/ha","7687.9","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2019","2019","kg/ha","8577","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2020","2020","kg/ha","7491.4","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0115","Barley","2021","2021","kg/ha","7845","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2000","2000","kg/ha","44405.8","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2001","2001","kg/ha","41226.7","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2002","2002","kg/ha","47147.5","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2003","2003","kg/ha","42531.8","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2004","2004","kg/ha","48395.5","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2005","2005","kg/ha","42813.5","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2006","2006","kg/ha","38545.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2007","2007","kg/ha","46949.1","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2008","2008","kg/ha","46071.1","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2009","2009","kg/ha","44708.3","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2010","2010","kg/ha","42267.6","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2011","2011","kg/ha","50141.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2012","2012","kg/ha","45423.3","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2013","2013","kg/ha","45464.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2014","2014","kg/ha","54000.3","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2015","2015","kg/ha","46922.6","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2016","2016","kg/ha","38163.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2017","2017","kg/ha","47565.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2018","2018","kg/ha","32630.9","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2019","2019","kg/ha","41018.6","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2020","2020","kg/ha","40362.7","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","01510","Potatoes","2021","2021","kg/ha","43054.6","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2000","2000","kg/ha","7919.8","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2001","2001","kg/ha","8047.5","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2002","2002","kg/ha","8275.7","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2003","2003","kg/ha","8578.6","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2004","2004","kg/ha","8980.6","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2005","2005","kg/ha","8273.3","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2006","2006","kg/ha","8254.9","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2007","2007","kg/ha","7890.8","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2008","2008","kg/ha","8758.5","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2009","2009","kg/ha","9465.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2010","2010","kg/ha","8827.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2011","2011","kg/ha","8404.6","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2012","2012","kg/ha","8452.2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2013","2013","kg/ha","8934.9","A","Official figure",""
