Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","241.24","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","118.04","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","300.35","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","248.2","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","327.46","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","255.63","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","124.18","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","298.1","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","293.83","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","323.16","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","297.84","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","244.77","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","239.16","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","238.58","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","227.95","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","217.77","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","232.77","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","225.11","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","228.05","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","236.33","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","201.23","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","195.55","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","192.53","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","178.53","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","175.01","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","170.85","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","182.99","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","160.65","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","137.23","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","152.66","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","154.42","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","138.03","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","123.47","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","705","Slovenia","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","116.41","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","3618.22","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","3654.84","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","3687.55","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","3703.03","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","3734.39","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","3937.49","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","3978.14","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","3950.43","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","3399.84","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","3195.86","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","3114.87","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","3075.87","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","3005.74","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","2985.38","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","3110.63","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","3213.64","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","3343.84","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","3471.13","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","3513.28","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","3535.23","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","3239.19","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","724","Spain","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","3302.55","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","494.98","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","477.47","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","457.04","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","457.61","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","460.96","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","437.57","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","440.73","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","457.08","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","406.08","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","395.44","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","392.37","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","380.89","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","381.63","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","389.16","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","384.53","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","392.21","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","388.13","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","389.96","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","380.25","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","380.68","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","351.26","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","752","Sweden","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","350.93","E","Estimated value","Modelled FAO"
